"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"26.09.2011","178,10","178,10","178,10","178,10","-","-0,11%"
"27.09.2011","177,90","177,90","177,90","177,90","-","-0,11%"
"28.09.2011","177,80","177,80","177,80","177,80","-","-0,06%"
"29.09.2011","177,50","177,50","177,50","177,50","-","-0,17%"
"03.10.2011","158,60","158,60","158,60","158,60","-","-10,65%"
"04.10.2011","163,30","163,30","163,30","163,30","-","2,96%"
"05.10.2011","164,50","164,50","164,50","164,50","-","0,73%"
"06.10.2011","165,50","165,50","165,50","165,50","-","0,61%"
"07.10.2011","167,10","167,10","167,10","167,10","-","0,97%"
"10.10.2011","165,90","165,90","165,90","165,90","-","-0,72%"
"11.10.2011","164,30","164,30","164,30","164,30","-","-0,96%"
"12.10.2011","163,20","163,20","163,20","163,20","-","-0,67%"
"13.10.2011","162,40","162,40","162,40","162,40","-","-0,49%"
"14.10.2011","162,60","162,60","162,60","162,60","-","0,12%"
"17.10.2011","161,20","161,20","161,20","161,20","-","-0,86%"
"18.10.2011","159,70","159,70","159,70","159,70","-","-0,93%"
"19.10.2011","159,20","159,20","159,20","159,20","-","-0,31%"
"20.10.2011","158,60","158,60","158,60","158,60","-","-0,38%"
"21.10.2011","158,00","158,00","158,00","158,00","-","-0,38%"
"24.10.2011","157,50","157,50","157,50","157,50","-","-0,32%"
"25.10.2011","156,10","156,10","156,10","156,10","-","-0,89%"
"26.10.2011","154,80","154,80","154,80","154,80","-","-0,83%"
"27.10.2011","153,20","153,20","153,20","153,20","-","-1,03%"
"28.10.2011","152,00","152,00","152,00","152,00","-","-0,78%"
"31.10.2011","150,40","150,40","150,40","150,40","-","-1,05%"
"01.11.2011","125,60","125,60","125,60","125,60","-","-16,49%"
"02.11.2011","127,90","127,90","127,90","127,90","-","1,83%"
"03.11.2011","127,70","127,70","127,70","127,70","-","-0,16%"
"04.11.2011","129,40","129,40","129,40","129,40","-","1,33%"
"07.11.2011","129,20","129,20","129,20","129,20","-","-0,15%"
"08.11.2011","130,50","130,50","130,50","130,50","-","1,01%"
"09.11.2011","133,20","133,20","133,20","133,20","-","2,07%"
"10.11.2011","131,30","131,30","131,30","131,30","-","-1,43%"
"11.11.2011","131,30","131,30","131,30","131,30","-","0,00%"
"14.11.2011","131,50","131,50","131,50","131,50","-","0,15%"
"15.11.2011","133,40","133,40","133,40","133,40","-","1,44%"
"16.11.2011","134,10","134,10","134,10","134,10","-","0,52%"
"17.11.2011","134,80","134,80","134,80","134,80","-","0,52%"
"18.11.2011","135,20","135,20","135,20","135,20","-","0,30%"
"21.11.2011","135,30","135,30","135,30","135,30","-","0,07%"
"22.11.2011","135,70","135,70","135,70","135,70","-","0,30%"
"23.11.2011","135,80","135,80","135,80","135,80","-","0,07%"
"25.11.2011","136,30","136,30","136,30","136,30","-","0,37%"
"28.11.2011","136,00","136,00","136,00","136,00","-","-0,22%"
"29.11.2011","135,80","135,80","135,80","135,80","-","-0,15%"
"30.11.2011","135,50","135,50","135,50","135,50","-","-0,22%"
"01.12.2011","135,50","135,50","135,50","135,50","-","0,00%"
"02.12.2011","135,60","135,60","135,60","135,60","-","0,07%"
"05.12.2011","135,80","135,80","135,80","135,80","-","0,15%"
"06.12.2011","136,00","136,00","136,00","136,00","-","0,15%"
"07.12.2011","136,20","136,20","136,20","136,20","-","0,15%"
"08.12.2011","136,40","136,40","136,40","136,40","-","0,15%"
"09.12.2011","136,50","136,50","136,50","136,50","-","0,07%"
"12.12.2011","136,60","136,60","136,60","136,60","-","0,07%"
"13.12.2011","136,70","136,70","136,70","136,70","-","0,07%"
"14.12.2011","136,70","136,70","136,70","136,70","-","0,00%"
"15.12.2011","136,60","136,60","136,60","136,60","-","-0,07%"
"16.12.2011","136,50","136,50","136,50","136,50","-","-0,07%"
"19.12.2011","136,30","136,30","136,30","136,30","-","-0,15%"
"20.12.2011","136,10","136,10","136,10","136,10","-","-0,15%"
"21.12.2011","136,10","136,10","136,10","136,10","-","0,00%"
"22.12.2011","136,10","136,10","136,10","136,10","-","0,00%"
"23.12.2011","136,10","136,10","136,10","136,10","-","0,00%"
"27.12.2011","136,10","136,10","136,10","136,10","-","0,00%"
"28.12.2011","136,20","136,20","136,20","136,20","-","0,07%"
"29.12.2011","136,30","136,30","136,30","136,30","-","0,07%"
"03.01.2012","135,70","135,70","135,70","135,70","-","-0,44%"
"04.01.2012","135,90","135,90","135,90","135,90","-","0,15%"
"05.01.2012","136,10","136,10","136,10","136,10","-","0,15%"
"06.01.2012","136,30","136,30","136,30","136,30","-","0,15%"
"09.01.2012","136,50","136,50","136,50","136,50","-","0,15%"
"10.01.2012","136,80","136,80","136,80","136,80","-","0,22%"
"11.01.2012","136,90","136,90","136,90","136,90","-","0,07%"
"12.01.2012","137,40","137,40","137,40","137,40","-","0,37%"
"13.01.2012","137,80","137,80","137,80","137,80","-","0,29%"
"17.01.2012","138,20","138,20","138,20","138,20","-","0,29%"
"18.01.2012","138,40","138,40","138,40","138,40","-","0,14%"
"19.01.2012","138,60","138,60","138,60","138,60","-","0,14%"
"20.01.2012","138,80","138,80","138,80","138,80","-","0,14%"
"23.01.2012","139,00","139,00","139,00","139,00","-","0,14%"
"24.01.2012","139,20","139,20","139,20","139,20","-","0,14%"
"25.01.2012","139,40","139,40","139,40","139,40","-","0,14%"
"26.01.2012","139,60","139,60","139,60","139,60","-","0,14%"
"27.01.2012","139,80","139,80","139,80","139,80","-","0,14%"
"30.01.2012","140,00","140,00","140,00","140,00","-","0,14%"
"31.01.2012","140,40","140,40","140,40","140,40","-","0,29%"
"01.02.2012","144,70","144,70","144,70","144,70","-","3,06%"
"02.02.2012","144,60","144,60","144,60","144,60","-","-0,07%"
"03.02.2012","143,40","143,40","143,40","143,40","-","-0,83%"
"06.02.2012","144,60","144,60","144,60","144,60","-","0,84%"
"07.02.2012","143,60","143,60","143,60","143,60","-","-0,69%"
"08.02.2012","142,80","142,80","142,80","142,80","-","-0,56%"
"09.02.2012","142,80","142,80","142,80","142,80","-","0,00%"
"10.02.2012","142,80","142,80","142,80","142,80","-","0,00%"
"13.02.2012","142,20","142,20","142,20","142,20","-","-0,42%"
"14.02.2012","141,00","141,00","141,00","141,00","-","-0,84%"
"15.02.2012","140,70","140,70","140,70","140,70","-","-0,21%"
"16.02.2012","140,10","140,10","140,10","140,10","-","-0,43%"
"17.02.2012","139,90","139,90","139,90","139,90","-","-0,14%"
"21.02.2012","139,90","139,90","139,90","139,90","-","0,00%"
"22.02.2012","139,80","139,80","139,80","139,80","-","-0,07%"
"23.02.2012","140,00","140,00","140,00","140,00","-","0,14%"
"24.02.2012","139,90","139,90","139,90","139,90","-","-0,07%"
"27.02.2012","140,00","140,00","140,00","140,00","-","0,07%"
"28.02.2012","140,10","140,10","140,10","140,10","-","0,07%"
"29.02.2012","140,40","140,40","140,40","140,40","-","0,21%"
"01.03.2012","139,30","139,30","139,30","139,30","-","-0,78%"
"02.03.2012","139,50","139,50","139,50","139,50","-","0,14%"
"05.03.2012","137,90","137,90","137,90","137,90","-","-1,15%"
"06.03.2012","138,20","138,20","138,20","138,20","-","0,22%"
"07.03.2012","138,80","138,80","138,80","138,80","-","0,43%"
"08.03.2012","139,80","139,80","139,80","139,80","-","0,72%"
"09.03.2012","140,00","140,00","140,00","140,00","-","0,14%"
"12.03.2012","142,50","142,50","142,50","142,50","-","1,79%"
"13.03.2012","143,50","143,50","143,50","143,50","-","0,70%"
"14.03.2012","143,10","143,10","143,10","143,10","-","-0,28%"
"15.03.2012","143,60","143,60","143,60","143,60","-","0,35%"
"16.03.2012","143,60","143,60","143,60","143,60","-","0,00%"
"19.03.2012","143,70","143,70","143,70","143,70","-","0,07%"
"20.03.2012","143,70","143,70","143,70","143,70","-","0,00%"
"21.03.2012","143,70","143,70","143,70","143,70","-","0,00%"
"22.03.2012","143,80","143,80","143,80","143,80","-","0,07%"
"23.03.2012","143,90","143,90","143,90","143,90","-","0,07%"
"26.03.2012","144,10","144,10","144,10","144,10","-","0,14%"
"27.03.2012","144,30","144,30","144,30","144,30","-","0,14%"
"28.03.2012","144,50","144,50","144,50","144,50","-","0,14%"
"29.03.2012","144,60","144,60","144,60","144,60","-","0,07%"
"02.04.2012","145,90","145,90","145,90","145,90","-","0,90%"
"03.04.2012","147,10","147,10","147,10","147,10","-","0,82%"
"04.04.2012","147,30","147,30","147,30","147,30","-","0,14%"
"05.04.2012","147,10","147,10","147,10","147,10","-","-0,14%"
"09.04.2012","147,10","147,10","147,10","147,10","-","0,00%"
"10.04.2012","149,40","149,40","149,40","149,40","-","1,56%"
"11.04.2012","149,10","149,10","149,10","149,10","-","-0,20%"
"12.04.2012","148,90","148,90","148,90","148,90","-","-0,13%"
"13.04.2012","148,60","148,60","148,60","148,60","-","-0,20%"
"16.04.2012","148,10","148,10","148,10","148,10","-","-0,34%"
"17.04.2012","148,40","148,40","148,40","148,40","-","0,20%"
"18.04.2012","148,20","148,20","148,20","148,20","-","-0,13%"
"19.04.2012","148,00","148,00","148,00","148,00","-","-0,13%"
"20.04.2012","148,30","148,30","148,30","148,30","-","0,20%"
"23.04.2012","148,20","148,20","148,20","148,20","-","-0,07%"
"24.04.2012","148,20","148,20","148,20","148,20","-","0,00%"
"25.04.2012","148,10","148,10","148,10","148,10","-","-0,07%"
"26.04.2012","147,90","147,90","147,90","147,90","-","-0,14%"
"27.04.2012","147,80","147,80","147,80","147,80","-","-0,07%"
"30.04.2012","147,60","147,60","147,60","147,60","-","-0,14%"
"01.05.2012","143,20","143,20","143,20","143,20","-","-2,98%"
"02.05.2012","142,50","142,50","142,50","142,50","-","-0,49%"
"03.05.2012","142,50","142,50","142,50","142,50","-","0,00%"
"04.05.2012","142,70","142,70","142,70","142,70","-","0,14%"
"07.05.2012","142,70","142,70","142,70","142,70","-","0,00%"
"08.05.2012","141,40","141,40","141,40","141,40","-","-0,91%"
"09.05.2012","141,40","141,40","141,40","141,40","-","0,00%"
"10.05.2012","140,80","140,80","140,80","140,80","-","-0,42%"
"11.05.2012","140,20","140,20","140,20","140,20","-","-0,43%"
"14.05.2012","139,10","139,10","139,10","139,10","-","-0,78%"
"15.05.2012","138,90","138,90","138,90","138,90","-","-0,14%"
"16.05.2012","138,60","138,60","138,60","138,60","-","-0,22%"
"17.05.2012","138,40","138,40","138,40","138,40","-","-0,14%"
"18.05.2012","137,90","137,90","137,90","137,90","-","-0,36%"
"21.05.2012","138,00","138,00","138,00","138,00","-","0,07%"
"22.05.2012","137,80","137,80","137,80","137,80","-","-0,14%"
"23.05.2012","137,40","137,40","137,40","137,40","-","-0,29%"
"24.05.2012","137,20","137,20","137,20","137,20","-","-0,15%"
"25.05.2012","137,00","137,00","137,00","137,00","-","-0,15%"
"29.05.2012","136,40","136,40","136,40","136,40","-","-0,44%"
"30.05.2012","136,40","136,40","136,40","136,40","-","0,00%"
"31.05.2012","136,30","136,30","136,30","136,30","-","-0,07%"
"01.06.2012","132,00","132,00","132,00","132,00","-","-3,15%"
"04.06.2012","132,00","132,00","132,00","132,00","-","0,00%"
"05.06.2012","132,00","132,00","132,00","132,00","-","0,00%"
"06.06.2012","129,80","129,80","129,80","129,80","-","-1,67%"
"07.06.2012","131,80","131,80","131,80","131,80","-","1,54%"
"08.06.2012","131,20","131,20","131,20","131,20","-","-0,46%"
"11.06.2012","131,90","131,90","131,90","131,90","-","0,53%"
"12.06.2012","132,20","132,20","132,20","132,20","-","0,23%"
"13.06.2012","133,30","133,30","133,30","133,30","-","0,83%"
"14.06.2012","133,60","133,60","133,60","133,60","-","0,23%"
"15.06.2012","133,70","133,70","133,70","133,70","-","0,07%"
"18.06.2012","134,30","134,30","134,30","134,30","-","0,45%"
"19.06.2012","134,40","134,40","134,40","134,40","-","0,07%"
"20.06.2012","134,50","134,50","134,50","134,50","-","0,07%"
"21.06.2012","134,50","134,50","134,50","134,50","-","0,00%"
"22.06.2012","134,50","134,50","134,50","134,50","-","0,00%"
"25.06.2012","134,60","134,60","134,60","134,60","-","0,07%"
"26.06.2012","134,60","134,60","134,60","134,60","-","0,00%"
"27.06.2012","134,60","134,60","134,60","134,60","-","0,00%"
"28.06.2012","134,60","134,60","134,60","134,60","-","0,00%"
"29.06.2012","134,60","134,60","134,60","134,60","-","0,00%"
"02.07.2012","131,80","131,80","131,80","131,80","-","-2,08%"
"03.07.2012","134,00","134,00","134,00","134,00","-","1,67%"
"05.07.2012","134,70","134,70","134,70","134,70","-","0,52%"
"06.07.2012","134,10","134,10","134,10","134,10","-","-0,45%"
"09.07.2012","134,30","134,30","134,30","134,30","-","0,15%"
"10.07.2012","133,40","133,40","133,40","133,40","-","-0,67%"
"11.07.2012","133,50","133,50","133,50","133,50","-","0,07%"
"12.07.2012","133,60","133,60","133,60","133,60","-","0,07%"
"13.07.2012","133,30","133,30","133,30","133,30","-","-0,22%"
"16.07.2012","133,10","133,10","133,10","133,10","-","-0,15%"
"17.07.2012","132,80","132,80","132,80","132,80","-","-0,23%"
"18.07.2012","132,40","132,40","132,40","132,40","-","-0,30%"
"19.07.2012","132,00","132,00","132,00","132,00","-","-0,30%"
"20.07.2012","131,50","131,50","131,50","131,50","-","-0,38%"
"23.07.2012","131,00","131,00","131,00","131,00","-","-0,38%"
"24.07.2012","130,70","130,70","130,70","130,70","-","-0,23%"
"25.07.2012","130,60","130,60","130,60","130,60","-","-0,08%"
"26.07.2012","129,60","129,60","129,60","129,60","-","-0,77%"
"27.07.2012","129,10","129,10","129,10","129,10","-","-0,39%"
"30.07.2012","128,50","128,50","128,50","128,50","-","-0,46%"
"31.07.2012","127,90","127,90","127,90","127,90","-","-0,47%"
"01.08.2012","116,30","116,30","116,30","116,30","-","-9,07%"
"02.08.2012","114,40","114,40","114,40","114,40","0,00K","-1,63%"
"03.08.2012","114,50","114,50","114,50","114,50","-","0,09%"
"06.08.2012","116,00","116,00","116,00","116,00","-","1,31%"
"07.08.2012","117,10","117,10","117,10","117,10","-","0,95%"
"08.08.2012","115,80","115,80","115,80","115,80","-","-1,11%"
"09.08.2012","115,70","115,70","115,70","115,70","-","-0,09%"
"10.08.2012","114,80","114,80","114,80","114,80","-","-0,78%"
"13.08.2012","114,60","114,60","114,60","114,60","-","-0,17%"
"14.08.2012","114,00","114,00","114,00","114,00","-","-0,52%"
"15.08.2012","114,10","114,10","114,10","114,10","-","0,09%"
"16.08.2012","113,90","113,90","113,90","113,90","-","-0,18%"
"17.08.2012","113,20","113,20","113,20","113,20","-","-0,61%"
"20.08.2012","112,90","112,90","112,90","112,90","-","-0,27%"
"21.08.2012","112,50","112,50","112,50","112,50","-","-0,35%"
"22.08.2012","111,90","111,90","111,90","111,90","-","-0,53%"
"23.08.2012","111,10","111,10","111,10","111,10","-","-0,71%"
"24.08.2012","110,90","110,90","110,90","110,90","-","-0,18%"
"27.08.2012","111,00","111,00","111,00","111,00","-","0,09%"
"28.08.2012","110,40","110,40","110,40","110,40","-","-0,54%"
"29.08.2012","109,50","109,50","109,50","109,50","-","-0,82%"
"30.08.2012","108,60","108,60","108,60","108,60","-","-0,82%"
"31.08.2012","107,80","107,80","107,80","107,80","-","-0,74%"
"04.09.2012","86,40","86,40","86,40","86,40","-","-19,85%"
"05.09.2012","85,20","85,20","85,20","85,20","-","-1,39%"
"06.09.2012","87,50","87,50","87,50","87,50","-","2,70%"
"07.09.2012","92,80","92,80","92,80","92,80","-","6,06%"
"10.09.2012","95,10","95,10","95,10","95,10","-","2,48%"
"11.09.2012","96,50","96,50","96,50","96,50","-","1,47%"
"12.09.2012","94,00","94,00","94,00","94,00","-","-2,59%"
"13.09.2012","93,90","93,90","93,90","93,90","-","-0,11%"
"14.09.2012","95,80","95,80","95,80","95,80","-","2,02%"
"17.09.2012","96,90","96,90","96,90","96,90","-","1,15%"
"18.09.2012","97,70","97,70","97,70","97,70","-","0,83%"
"19.09.2012","98,40","98,40","98,40","98,40","-","0,72%"
"20.09.2012","98,80","98,80","98,80","98,80","-","0,41%"
"21.09.2012","98,20","98,20","98,20","98,20","-","-0,61%"
"24.09.2012","98,50","98,50","98,50","98,50","-","0,31%"
"25.09.2012","98,70","98,70","98,70","98,70","-","0,20%"
"26.09.2012","98,90","98,90","98,90","98,90","-","0,20%"
"27.09.2012","99,20","99,20","99,20","99,20","-","0,30%"
"01.10.2012","106,10","106,10","106,10","106,10","-","6,96%"
"02.10.2012","106,60","106,60","106,60","106,60","-","0,47%"
"03.10.2012","108,59","108,59","108,59","108,59","-","1,87%"
"04.10.2012","109,82","109,82","109,82","109,82","0,00K","1,13%"
"05.10.2012","109,59","109,59","109,59","109,59","-","-0,21%"
"08.10.2012","110,67","110,67","110,67","110,67","0,02K","0,99%"
"09.10.2012","111,33","111,33","111,33","111,33","0,01K","0,60%"
"10.10.2012","110,60","110,60","110,60","110,60","-","-0,66%"
"11.10.2012","110,33","110,33","110,33","110,33","-","-0,24%"
"12.10.2012","110,06","110,06","110,06","110,06","-","-0,24%"
"15.10.2012","109,94","109,94","109,94","109,94","-","-0,11%"
"16.10.2012","110,44","110,44","110,44","110,44","-","0,45%"
"17.10.2012","111,34","111,34","111,34","111,34","-","0,81%"
"18.10.2012","111,81","111,81","111,81","111,81","-","0,42%"
"19.10.2012","111,73","111,73","111,73","111,73","-","-0,07%"
"22.10.2012","112,17","112,17","112,17","112,17","-","0,39%"
"23.10.2012","112,21","112,21","112,21","112,21","-","0,04%"
"24.10.2012","112,52","112,52","112,52","112,52","-","0,28%"
"25.10.2012","112,82","112,82","112,82","112,82","-","0,27%"
"26.10.2012","113,16","113,16","113,16","113,16","-","0,30%"
"29.10.2012","113,70","113,70","113,70","113,70","-","0,48%"
"30.10.2012","113,70","113,70","113,70","113,70","-","0,00%"
"31.10.2012","113,95","113,95","113,95","113,95","-","0,22%"
"01.11.2012","117,45","117,45","117,45","117,45","0,02K","3,07%"
"02.11.2012","117,45","117,45","117,45","117,45","-","0,00%"
"05.11.2012","117,08","117,08","117,08","117,08","-","-0,32%"
"06.11.2012","117,79","117,79","117,79","117,79","-","0,61%"
"07.11.2012","118,34","118,34","118,34","118,34","-","0,47%"
"08.11.2012","118,71","118,71","118,71","118,71","-","0,31%"
"09.11.2012","119,99","119,99","119,99","119,99","-","1,08%"
"12.11.2012","120,64","120,64","120,64","120,64","-","0,54%"
"13.11.2012","120,18","120,18","120,18","120,18","-","-0,38%"
"14.11.2012","120,17","120,17","120,17","120,17","-","-0,01%"
"15.11.2012","120,61","120,61","120,61","120,61","-","0,37%"
"16.11.2012","120,53","120,53","120,53","120,53","-","-0,07%"
"19.11.2012","120,28","120,28","120,28","120,28","-","-0,21%"
"20.11.2012","120,16","120,16","120,16","120,16","-","-0,10%"
"21.11.2012","120,28","120,28","120,28","120,28","-","0,10%"
"23.11.2012","120,26","120,26","120,26","120,26","-","-0,02%"
"26.11.2012","120,26","120,26","120,26","120,26","-","0,00%"
"27.11.2012","120,10","120,10","120,10","120,10","-","-0,13%"
"28.11.2012","119,94","119,94","119,94","119,94","-","-0,13%"
"29.11.2012","119,97","119,97","119,97","119,97","-","0,03%"
"30.11.2012","120,35","120,35","120,35","120,35","-","0,32%"
"03.12.2012","113,79","113,79","113,79","113,79","0,06K","-5,45%"
"04.12.2012","114,59","114,59","114,59","114,59","0,02K","0,70%"
"05.12.2012","117,68","117,68","117,68","117,68","-","2,70%"
"06.12.2012","118,49","118,49","118,49","118,49","-","0,69%"
"07.12.2012","121,29","121,29","121,29","121,29","-","2,36%"
"10.12.2012","121,40","121,40","121,40","121,40","-","0,09%"
"11.12.2012","121,40","121,40","121,40","121,40","-","0,00%"
"12.12.2012","122,31","122,31","122,31","122,31","-","0,75%"
"13.12.2012","122,73","122,73","122,73","122,73","-","0,34%"
"14.12.2012","124,33","124,33","124,33","124,33","-","1,30%"
"17.12.2012","126,00","126,00","126,00","126,00","-","1,34%"
"18.12.2012","126,50","126,50","126,50","126,50","-","0,40%"
"19.12.2012","127,08","127,08","127,08","127,08","-","0,46%"
"20.12.2012","127,58","127,58","127,58","127,58","-","0,39%"
"21.12.2012","127,63","127,63","127,63","127,63","-","0,04%"
"24.12.2012","129,75","129,75","129,75","129,75","-","1,66%"
"26.12.2012","129,75","129,75","129,75","129,75","-","0,00%"
"27.12.2012","128,82","128,82","128,82","128,82","-","-0,72%"
"28.12.2012","128,23","128,23","128,23","128,23","-","-0,46%"
"31.12.2012","128,55","128,55","128,55","128,55","-","0,25%"
"02.01.2013","146,74","146,74","146,74","146,74","-","14,15%"
"03.01.2013","151,24","151,24","151,24","151,24","0,06K","3,07%"
"04.01.2013","148,91","148,91","148,91","148,91","-","-1,54%"
"07.01.2013","150,16","150,16","150,16","150,16","-","0,84%"
"08.01.2013","152,39","152,39","152,39","152,39","-","1,49%"
"09.01.2013","151,99","151,99","151,99","151,99","-","-0,26%"
"10.01.2013","151,66","151,66","151,66","151,66","-","-0,22%"
"11.01.2013","151,16","151,16","151,16","151,16","-","-0,33%"
"14.01.2013","152,78","152,78","152,78","152,78","-","1,07%"
"15.01.2013","152,19","152,19","152,19","152,19","-","-0,39%"
"16.01.2013","151,37","151,37","151,37","151,37","0,01K","-0,54%"
"17.01.2013","151,31","151,31","151,31","151,31","-","-0,04%"
"18.01.2013","151,57","151,57","151,57","151,57","-","0,17%"
"22.01.2013","151,35","151,35","151,35","151,35","-","-0,15%"
"23.01.2013","151,23","151,23","151,23","151,23","-","-0,08%"
"24.01.2013","151,03","151,03","151,03","151,03","-","-0,13%"
"25.01.2013","150,88","150,88","150,88","150,88","-","-0,10%"
"28.01.2013","150,80","150,80","150,80","150,80","-","-0,05%"
"29.01.2013","150,70","150,70","150,70","150,70","-","-0,07%"
"30.01.2013","150,75","150,75","150,75","150,75","-","0,03%"
"31.01.2013","150,86","150,86","150,86","150,86","-","0,07%"
"01.02.2013","153,64","153,64","153,64","153,64","-","1,84%"
"04.02.2013","156,15","156,15","156,15","156,15","-","1,63%"
"05.02.2013","154,83","154,83","154,83","154,83","-","-0,85%"
"06.02.2013","155,97","155,97","155,97","155,97","-","0,74%"
"07.02.2013","156,65","156,65","156,65","156,65","-","0,44%"
"08.02.2013","157,30","157,30","157,30","157,30","-","0,41%"
"11.02.2013","156,72","156,72","156,72","156,72","-","-0,37%"
"12.02.2013","156,83","156,83","156,83","156,83","-","0,07%"
"13.02.2013","156,62","156,62","156,62","156,62","-","-0,13%"
"14.02.2013","156,37","156,37","156,37","156,37","-","-0,16%"
"15.02.2013","155,28","155,28","155,28","155,28","-","-0,70%"
"19.02.2013","155,43","155,43","155,43","155,43","-","0,10%"
"20.02.2013","155,39","155,39","155,39","155,39","-","-0,03%"
"21.02.2013","155,52","155,52","155,52","155,52","-","0,08%"
"22.02.2013","155,30","155,30","155,30","155,30","-","-0,14%"
"25.02.2013","155,21","155,21","155,21","155,21","-","-0,06%"
"26.02.2013","155,01","155,01","155,01","155,01","-","-0,13%"
"27.02.2013","154,82","154,82","154,82","154,82","-","-0,12%"
"28.02.2013","154,64","154,64","154,64","154,64","-","-0,12%"
"01.03.2013","146,85","146,85","146,85","146,85","-","-5,04%"
"04.03.2013","142,96","142,96","142,96","142,96","-","-2,65%"
"05.03.2013","143,74","143,74","143,74","143,74","-","0,55%"
"06.03.2013","146,00","146,00","146,00","146,00","-","1,57%"
"07.03.2013","145,56","145,56","145,56","145,56","-","-0,30%"
"08.03.2013","145,26","145,26","145,26","145,26","-","-0,21%"
"11.03.2013","143,91","143,91","143,91","143,91","-","-0,93%"
"12.03.2013","142,61","142,61","142,61","142,61","-","-0,90%"
"13.03.2013","142,12","142,12","142,12","142,12","-","-0,34%"
"14.03.2013","140,84","140,84","140,84","140,84","-","-0,90%"
"15.03.2013","142,28","142,28","142,28","142,28","-","1,02%"
"18.03.2013","141,17","141,17","141,17","141,17","-","-0,78%"
"19.03.2013","140,92","140,92","140,92","140,92","-","-0,18%"
"20.03.2013","140,71","140,71","140,71","140,71","-","-0,15%"
"21.03.2013","140,80","140,80","140,80","140,80","-","0,06%"
"22.03.2013","140,90","140,90","140,90","140,90","-","0,07%"
"25.03.2013","140,70","140,70","140,70","140,70","-","-0,14%"
"26.03.2013","140,50","140,50","140,50","140,50","-","-0,14%"
"27.03.2013","140,04","140,04","140,04","140,04","-","-0,33%"
"28.03.2013","139,87","139,87","139,87","139,87","-","-0,12%"
"01.04.2013","136,70","136,70","136,70","136,70","-","-2,27%"
"02.04.2013","136,59","136,59","136,59","136,59","-","-0,08%"
"03.04.2013","136,80","136,80","136,80","136,80","-","0,15%"
"04.04.2013","137,20","137,20","137,20","137,20","-","0,29%"
"05.04.2013","136,54","136,54","136,54","136,54","-","-0,48%"
"08.04.2013","137,52","137,52","137,52","137,52","-","0,72%"
"09.04.2013","138,23","138,23","138,23","138,23","-","0,52%"
"10.04.2013","138,68","138,68","138,68","138,68","-","0,33%"
"11.04.2013","139,00","139,00","139,00","139,00","0,02K","0,23%"
"12.04.2013","138,96","138,96","138,96","138,96","-","-0,03%"
"15.04.2013","138,48","138,48","138,48","138,48","-","-0,35%"
"16.04.2013","138,36","138,36","138,36","138,36","-","-0,09%"
"17.04.2013","138,07","138,07","138,07","138,07","-","-0,21%"
"18.04.2013","138,25","138,25","138,25","138,25","-","0,13%"
"19.04.2013","138,28","138,28","138,28","138,28","-","0,02%"
"22.04.2013","138,15","138,15","138,15","138,15","-","-0,09%"
"23.04.2013","138,15","138,15","138,15","138,15","-","0,00%"
"24.04.2013","138,01","138,01","138,01","138,01","-","-0,10%"
"25.04.2013","137,89","137,89","137,89","137,89","-","-0,09%"
"26.04.2013","137,89","137,89","137,89","137,89","-","0,00%"
"29.04.2013","137,80","137,80","137,80","137,80","-","-0,07%"
"30.04.2013","137,44","137,44","137,44","137,44","-","-0,26%"
"01.05.2013","129,00","129,00","129,00","129,00","-","-6,14%"
"02.05.2013","126,15","126,15","126,15","126,15","0,04K","-2,21%"
"03.05.2013","127,46","127,46","127,46","127,46","0,00K","1,04%"
"06.05.2013","127,50","127,50","127,50","127,50","-","0,03%"
"07.05.2013","130,59","130,59","130,59","130,59","0,01K","2,42%"
"08.05.2013","130,97","130,97","130,97","130,97","-","0,29%"
"09.05.2013","130,18","130,18","130,18","130,18","-","-0,60%"
"13.05.2013","129,38","129,38","129,38","129,38","-","-0,61%"
"14.05.2013","128,60","128,60","128,60","128,60","-","-0,60%"
"15.05.2013","127,93","127,93","127,93","127,93","-","-0,52%"
"16.05.2013","127,80","127,80","127,80","127,80","0,01K","-0,10%"
"17.05.2013","127,47","127,47","127,47","126,00","-","-0,26%"
"20.05.2013","127,30","127,30","127,30","127,30","-","-0,13%"
"21.05.2013","127,34","127,34","127,34","127,34","-","0,03%"
"22.05.2013","127,08","127,08","127,08","127,08","-","-0,20%"
"23.05.2013","126,71","126,71","126,71","126,71","0,01K","-0,29%"
"24.05.2013","126,73","126,73","126,73","126,00","-","0,02%"
"28.05.2013","126,50","126,50","126,50","126,50","-","-0,18%"
"29.05.2013","125,31","125,31","125,31","125,31","-","-0,94%"
"30.05.2013","124,66","124,66","124,66","124,66","-","-0,52%"
"03.06.2013","117,25","117,25","117,25","117,25","0,02K","-5,94%"
"04.06.2013","118,33","118,33","118,33","118,33","0,01K","0,92%"
"05.06.2013","114,50","114,50","114,50","114,50","0,03K","-3,24%"
"06.06.2013","111,25","111,25","111,25","111,25","0,01K","-2,84%"
"07.06.2013","111,83","111,75","112,00","111,50","0,08K","0,52%"
"10.06.2013","112,25","112,25","112,25","112,25","0,00K","0,38%"
"11.06.2013","112,58","112,58","112,58","112,58","0,02K","0,29%"
"12.06.2013","112,54","112,54","112,54","112,54","0,05K","-0,04%"
"13.06.2013","112,33","112,33","112,33","112,33","-","-0,19%"
